TID	Name	RA(longitude)	Dec(latitude)
1665	'NGC 4312                          '	185.630662	15.537919
1666	'NGC 4421                          '	186.7605564800800	15.4614923311449
1667	'NGC 4419                          '	186.735137	15.047422
1668	'NGC 4396                          '	186.495008	15.671467
1669	'NGC 4379                          '	186.3114379960210	15.6074306222718
1670	'NGC 4322                          '	185.7571857786360	15.9055606616606
1671	'M 100                             '	185.7288828545230	15.8223039728230
1672	'M 88                              '	187.996733	14.420411
1673	'NGC 4383                          '	186.356325	16.470006
1674	'NGC 4371                          '	186.230958	11.704289
1675	'MCG+02-32-032                     '	186.215109	13.111166
1676	'IC 3475                           '	188.170771	12.770539
1677	'IC 3461                           '	188.011446	11.889767
1678	'IC 3457                           '	187.9639199570790	12.6569894485265
1679	'IC 3443                           '	187.8155575869380	12.3317804839263
1680	'MCG+02-32-106                     '	187.704218	13.223831
1681	'NGC 4478                          '	187.572663	12.328578
1682	'NGC 4476                          '	187.496171	12.348669
1683	'NGC 4452                          '	187.1804100225150	11.7550566995985
1684	'IC 3393                           '	187.1737704496360	12.9159102380918
1685	'IC 794                            '	187.0358684142920	12.0932969277053
1686	'NGC 4436                          '	186.9218130144100	12.3158901573880
1687	'NGC 4435                          '	186.918762	13.079022
1688	'NGC 4431                          '	186.8640925929800	12.2902874529006
1689	'NGC 4425                          '	186.8055660934020	12.7347748252235
1690	'IC 3355                           '	186.7144408746670	13.1730253660199
1691	'NGC 4413                          '	186.6343012391460	12.6106701134191
1692	'M 86                              '	186.549225	12.945969
1693	'MCG+02-32-045                     '	186.523513	12.559621
1694	'IC 3303                           '	186.3133256862360	12.7146574880490
1695	'IC 3363                           '	186.763762	12.560472
1696	'IC 3349                           '	186.6960921743590	12.4539814152884
1697	'Borngen 133                       '	187.390195	13.196017
1698	'RMB 132                           '	187.7025373611290	12.0452238019961
1699	'LEDA 41195                        '	187.413523	12.548239
1700	'LEDA 41059                        '	187.177727	12.549789
1701	'LEDA 41273                        '	187.545361	12.195496
1702	'LEDA 40505                        '	186.340058	13.071666
1703	'LEDA 40479                        '	186.3046474089530	13.0254221720874
1704	'LEDA 40890                        '	186.913544	12.879945
1705	'LEDA 40679                        '	186.59408	12.78608
1706	'LEDA 40841                        '	186.847888	12.331526
1707	'NGC 4497                          '	187.885546	11.624764
1708	'NGC 4491                          '	187.7379649337960	11.4835312459285
1709	'IC 3358                           '	186.726762	11.663567
1710	'LEDA 40995                        '	187.0780283528890	11.7002807718291
1711	'IC 3465                           '	188.051512	12.061050
1712	'LEDA 40548                        '	186.4050437298450	13.1437037528125
1713	'LEDA 40598                        '	186.460487	13.197641
1714	'LEDA 40611                        '	186.482067	12.769718
1715	'LEDA 40641                        '	186.527866	12.860981
1716	'LEDA 40659                        '	186.56325	12.96383
1717	'LEDA 40672                        '	186.583518	12.510103
1718	'2MASX J12263322+1244350           '	186.6383422066280	12.7429700517594
1719	'LEDA 40723                        '	186.6658634206350	12.5135366888651
1720	'LEDA 40747                        '	186.699465	13.379109
1721	'LEDA 40787                        '	186.76587	12.86631
1722	'LEDA 40840                        '	186.842376	12.068710
1723	'LEDA 40958                        '	187.0271718430750	12.8981261134579
1724	'LEDA 41068                        '	187.187154	12.809758
1725	'2MASX J12285813+1239418           '	187.2422372404330	12.6617313325198
1726	'LEDA 41167                        '	187.369487	12.496179
1727	'LEDA 41209                        '	187.433658	12.805466
1728	'LEDA 41245                        '	187.4846993256590	13.2200680468342
1729	'2MASX J12250351+1314403           '	186.2645061546030	13.2446899931016
1730	'LEDA 41433                        '	187.831527	12.611552
1731	'2MASX J12311932+1244174           '	187.830537	12.738194
1732	'LEDA 40534                        '	186.389729	13.227211
1733	'LEDA 40769                        '	186.735142	12.961515
1734	'LEDA 41102                        '	187.249223	12.648403
1735	'LEDA 41007                        '	187.098658	13.195749
1736	'NGC 4461                          '	187.262542	13.183856
1737	'NGC 4503                          '	188.025804	11.176433
1738	'NGC 4440                          '	186.973221	12.293192
1739	'LEDA 41516                        '	188.003172	12.620305
1740	'NGC 4479                          '	187.576429	13.577467
1741	'GRDG	+12 52                       '	187.3479807164330
1742	'LEDA 41495                        '	187.9666864895430	12.4817996414032
1743	'LEDA 40806                        '	186.796847	12.038147
1744	'LEDA 40946                        '	187.001869	11.949777
1745	'RMB 138                           '	187.3041524512640	11.6829681067703
1746	'NGC 4438                          '	186.940217	13.008589
1747	'LEDA 40519                        '	186.368916	12.636623
1748	'NGC 4477                          '	187.509050	13.636442
1749	'IC 3492                           '	188.332383	12.853547
1750	'2MASX J12274211+1205234           '	186.925475	12.089853
1751	'2MASX J12291493+1258410           '	187.312242	12.978064
1752	'Hanes IV-90                       '	187.7127555567640	12.4366303080414
1753	'[JDJ2006] 3                       '	187.7390973109340	12.4290275391396
1754	'LEDA 169266                       '	186.422053	13.047561
1755	'LEDA 169451                       '	187.693277	12.099050
1756	'NGC 4458                          '	187.239717	13.241917
1757	'NGC 4388                          '	186.445083	12.662069
1758	'M 84                              '	186.26559721	12.88698314
1759	'IC 3388                           '	187.1168912233340	12.8236938752094
1760	'NGVS J123101.47+121924.5          '	187.7561577396350	12.3234993109390
1761	'NGVS J123047.70+122430.5          '	187.69875	12.40845
1762	'[CHA90] 114                       '	187.69130	12.41709
1763	'[HJC2005] 1316-3                  '	187.69252	12.40641
1764	'LEDA 40574                        '	186.4359873768690	13.0220952506846
1765	'NGC 4473                          '	187.453658	13.429319
1766	'M 87                              '	187.70593075958	12.39112329392
1767	'HD 108536                         '	187.0280963872560	9.0840619048254
1768	'IC 3383                           '	187.0513179480110	10.2976242734294
1769	'NGC 4370                          '	186.228883	7.444567
1770	'UGC 7580                          '	186.978471	8.090467
1771	'UGC 7688                          '	188.136680	8.045781
1772	'NGC 4416                          '	186.694667	7.918833
1773	'NGC 4471                          '	187.404433	7.932669
1774	'LEDA 41391                        '	187.7546843397350	7.7232000431268
1775	'LEDA 41027                        '	187.1270054236910	7.3247402375335
1776	'LEDA 41056                        '	187.173049	7.804237
1777	'2MASX J12300506+0804241           '	187.5211307650830	8.0733260777364
1778	'[FAB2017] NGC4365 UCD4            '	186.110750	7.319560
1779	'[LBB2003] 17                      '	186.1199874204320	7.3660103053797
1780	'M 49                              '	187.444992	8.000411
1781	'NGC 4378                          '	186.325317	4.925025
1782	'NAME HI 1225+01 Galaxy            '	186.9421	1.6003
1783	'NGC 4385                          '	186.4283783960860	0.5725775616441
1784	'TYC 289-767-1                     '	187.9175135171160	0.0420843016799
1785	'TYC 282-996-1                     '	185.6711279678410	0.2151591091802
1786	'TYC 282-515-1                     '	186.0153741562080	0.2584835015993
1787	'TYC 282-926-1                     '	186.1544360352320	0.0761324404608
1788	'TYC 282-660-1                     '	187.4902916032360	0.2194454739038
1789	'TYC 289-817-1                     '	187.9055997909510	0.1283485704692
1790	'V* V392 Vir                       '	186.0829585549740	-0.2274246126236
1791	'NGC 4454                          '	187.2114328456390	-1.9391842216926
1792	'TYC 4941-181-1                    '	185.9681021928240	-0.2135787923183
1793	'TYC 4941-505-1                    '	185.6306265850790	-0.0646176232138
1794	'V* V389 Vir                       '	185.7953215959470	-0.2827324454019
1795	'NGC 4355                          '	186.727617	-0.877642
1796	'NGC 4361                          '	186.1281287880410	-18.7848790634164
1797	'NGC 4462                          '	187.337904	-23.166617
1798	'ESO 380-21                        '	185.7225	-34.1939
1799	'IC 3253                           '	185.938462	-34.622181
1800	'ESO 380-33                        '	186.934221	-34.422242
1801	'ESO 380-31                        '	186.853896	-34.393081
1802	'IC 3370                           '	186.905458	-39.337814
1803	'ESO 322-8                         '	186.407242	-39.319728
1804	'NGC 4618                          '	190.3870525690020	41.1508477773200
1805	'NGC 4625                          '	190.469588	41.273719
1806	'NGC 4656                          '	190.9903670181340	32.1703730799704
1807	'NGC 4627                          '	190.4998664807550	32.5735585315852
1808	'NAME CVn I dwA                    '	189.6671	32.7664
1809	'NGC 4631                          '	190.533371	32.541511
1810	'NGC 4559                          '	188.9901664267150	27.9599610109061
1811	'NGC 4565                          '	189.086683	25.987392
1812	'NGC 4635                          '	190.6634887510420	19.9452862216269
1813	'NGC 4651                          '	190.927612	16.393397
1814	'M 91                              '	188.860125	14.496319
1815	'NGC 4551                          '	188.908250	12.264011
1816	'IC 3506                           '	188.528079	12.741598
1817	'NGC 4528                          '	188.525025	11.321917
1818	'NGC 4550                          '	188.877550	12.220956
1819	'NGC 4568                          '	189.142883	11.238631
1820	'NGC 4564                          '	189.112475	11.439319
1821	'NGC 4567                          '	189.136255	11.257969
1822	'M 58                              '	189.431654	11.818089
1823	'NGC 4638                          '	190.6975995834450	11.4424892637931
1824	'M 90                              '	189.207567	13.162869
1825	'NGC 4639                          '	190.7182422484080	13.2574202581351
1826	'M 89                              '	188.9158639350	12.5563418914
1827	'NGC 4647                          '	190.885592	11.582469
1828	'IC 3576                           '	189.156980	6.620887
1829	'BD+00 2957                        '	189.0222673019870	0.1898927314412
1830	'FASTT 522                         '	190.2941272643800	0.9462000118415
1831	'NGC 4636                          '	190.707779	2.687781
1832	'NGC 4536                          '	188.613037	2.187881
1833	'TYC 289-350-1                     '	188.9591728771620	0.2632032538050
1834	'TYC 289-974-1                     '	189.2753984835050	0.0358241219597
1835	'TYC 289-483-1                     '	189.3443891550030	0.0396356414984
1836	'TYC 290-1012-1                    '	191.0852091962800	0.0618345814669
1837	'TYC 289-857-1                     '	188.9655553395850	0.2322635120659
1838	'BD+00 2973                        '	190.7005406796600	-0.2021056208245
1839	'BD+00 2977                        '	190.8204935927120	-0.2045598856838
1840	'V* V407 Vir                       '	189.9560574713090	-0.0017923273515
1841	'V* V411 Vir                       '	190.6037958685920	-0.2008610369928
1842	'TYC 4948-73-1                     '	189.7385256095840	-0.0563386683145
1843	'V* V408 Vir                       '	190.0147617179190	-0.0693248992409
1844	'2QZ J123706.2-001602              '	189.2760085493090	-0.2677573223360
1845	'NGC 4546                          '	188.872942	-3.793228
1846	'NGC 4593                          '	189.9143481338240	-5.3441763966997
1847	'M 104                             '	189.99763271	-11.62305428
1848	'ESO 322-32                        '	189.2958	-38.5567
1849	'NGC 4650                          '	191.0816152031390	-40.7317523625988
1850	'ESO 322-60                        '	190.8808	-41.3619
1851	'NGC 4603                          '	190.2300938738280	-40.9764077625740
1852	'ESO 322-69                        '	191.2043164204010	-40.7143593282634
1853	'NGC 4575                          '	189.462996	-40.537406
1854	'ESO 322-55                        '	190.5337920445140	-40.8208501218293
1855	'M 94                              '	192.721450	41.120153
1856	'TYC 1992-1014-1                   '	191.9476688021390	29.1819410418186
1857	'LEDA 43854                        '	193.496802	29.788636
1858	'LEDA 214037                       '	193.689416	28.925215
1859	'NGC 4793                          '	193.6692225994050	28.9386756202336
1860	'KISS F1245-888                    '	192.2792	28.9578
1861	'CAIRNS J125436.80+285548.6        '	193.65333	28.93017
1862	'Mrk 1338                          '	193.292296	25.278369
1863	'NGC 4725                          '	192.6107053818970	25.5007604473309
1864	'UGC 8024                          '	193.521867	27.149631
1865	'TYC 1990-2772-1                   '	191.7463189264670	23.2834315011454
1866	'NGC 4694                          '	192.062879	10.983625
1867	'NGC 4698                          '	192.0954634919190	8.4874024629011
1868	'NGC 4664                          '	191.2749987142260	3.0557674443656
1869	'HD 111879                         '	193.1137146451330	0.2290377448469
1870	'BD+00 2987                        '	192.4478670800460	0.2024495442134
1871	'HD 112047                         '	193.4001903482130	0.1114308705561
1872	'NGC 4772                          '	193.3715152594080	2.1683702837910
1873	'TYC 290-416-1                     '	192.0111909361690	0.2356535345368
1874	'TYC 291-188-1                     '	192.6773560599110	0.0145432901110
1875	'SDSS J125416.40+000815.2          '	193.5683708284020	0.1375794706617
1876	'TYC 290-497-1                     '	191.5045459903980	0.2679260070067
1877	'[ZHV2014] 710                     '	191.3789094598450	0.1206804755619
1878	'TYC 290-389-1                     '	191.5114833740530	0.1361522357226
1879	'MGC 37268                         '	191.6313102956720	0.0654336922397
1880	'MGC 37418                         '	191.9378821787060	0.2307440474078
1881	'TYC 290-273-1                     '	192.4649729988370	0.1539094650037
1882	'TYC 291-190-1                     '	192.5330506362600	0.0281378362053
1883	'TYC 291-252-1                     '	192.9111346990120	0.1762170535454
1884	'TYC 291-184-1                     '	193.0929235457170	0.0264084673416
1885	'TYC 291-236-1                     '	193.6687753655770	0.1345224435748
1886	'BD+00 2984                        '	192.0485780111040	-0.1566174262163
1887	'NGC 4753                          '	193.092133	-1.199689
1888	'TYC 4949-971-1                    '	191.4581496348010	-0.1981775818657
1889	'V* V429 Vir                       '	193.7751745323240	-0.0951272457039
1890	'V* V431 Vir                       '	194.0038541744970	-0.2471896876266
1891	'[VV2006] J125451.1-012151         '	193.7130992	-1.3642883
1892	'LEDA 578530                       '	191.93767	-41.15583
1893	'ESO 322-71                        '	191.2654258204810	-41.0142676847790
1894	'NGC 4767                          '	193.470642	-39.714353
1895	'NGC 4743                          '	193.0666597746020	-41.3904978813484
1896	'LEDA 141508                       '	192.0083	-41.3056
1897	'LEDA 2798831                      '	192.06954	-41.43625
1898	'LEDA 141515                       '	193.3083	-41.1411
1899	'LEDA 43379                        '	192.41671	-41.36647
1900	'2MASX J12501152-4113155           '	192.5481218785280	-41.2209873138687
1901	'6dFGS gJ125148.0-405937           '	192.9499106031370	-40.9936783130970
1902	'LEDA 577429                       '	192.25796	-41.25994
1903	'2MASX J12495160-4113346           '	192.465025	-41.226283
1904	'LEDA 575837                       '	192.37579	-41.42122
1905	'LEDA 43412                        '	192.48512	-41.26028
1906	'LEDA 576661                       '	192.63967	-41.33625
1907	'ESO 323-5                         '	192.551013	-41.514608
1908	'ESO 322-96                        '	192.3002115766620	-41.5445870664152
1909	'2MASX J12484344-4138376           '	192.1810104766580	-41.6436814078149
1910	'LEDA 575068                       '	192.74583	-41.49503
1911	'2MASX J12510087-4143207           '	192.7537663091720	-41.7224617781403
1912	'LEDA 573385                       '	192.58754	-41.66406
1913	'NGC 4861                          '	194.759750	34.859439
1914	'GMP 3633                          '	194.815093	27.808848
1915	'GMP 2633                          '	195.12583	28.15981
1916	'[APD2000] J130105.1+281149        '	195.271087	28.196833
1917	'[APD2000] J130013.2+280523        '	195.05479	28.09008
1918	'M 64                              '	194.182067	21.682658
1919	'UGC 8091                          '	194.6674709549380	14.2168714213933
1920	'2MASS J13041008+0712197           '	196.0419915954110	7.2055299734743
1921	'NGC 4845                          '	194.505175	1.575581
1922	'UM 531                            '	194.5707457681510	0.1194602390807
1923	'TYC 298-975-1                     '	196.4024309397520	0.1372636361925
1924	'TYC 291-547-1                     '	194.8544177249540	0.2846882565556
1925	'TYC 298-1038-1                    '	196.4784123002110	0.2475843152224
1926	'TYC 291-625-1                     '	194.5218736004220	0.1603076062923
1927	'TYC 291-639-1                     '	194.4205497366270	0.0300473517810
1928	'TYC 298-690-1                     '	195.3544651496870	0.2181780998761
1929	'TYC 298-871-1                     '	196.2865207961610	0.0052858891529
1930	'TYC 298-742-1                     '	196.3624848931160	0.2402105462785
1931	'G 60-52                           '	194.8259495848210	-0.1760354636049
1932	'TYC 4957-632-1                    '	195.6105894861730	-0.1936891755446
1933	'2QZ J125730.2-001151              '	194.3763188578550	-0.1974951163038
1934	'HE 1258+0009                      '	195.3003729171770	-0.1116884378271
1935	'HE 1254+0009                      '	194.3037734719550	-0.1109978647744
1936	'2MASS J12591928-0254018           '	194.83037	-2.90064
1937	'NGC 4941                          '	196.0546056183330	-5.5515983873698
1938	'UGCA 320                          '	195.819733	-17.423031
1939	'UGCA 319                          '	195.55996	-17.23753
1940	'NGC 4968                          '	196.774900	-23.677039
1941	'NGC 4947                          '	196.3341624145300	-35.3373948186338
1942	'ESO 323-54                        '	194.8257501843640	-40.9610108107239
1943	'UGC 8365                          '	199.687150	41.949781
1944	'M 63                              '	198.9553077198750	42.0293683550047
1945	'NGC 5005                          '	197.734633	37.058942
1946	'NGC 5033                          '	198.364729	36.593650
1947	'[AVD90b] SA 57 160                '	197.14146	29.34592
1948	'KUV 13076+2944                    '	197.4849087348480	29.4680533058969
1949	'NGC 5016                          '	198.0277925353640	24.0949918068023
1950	'BD+00 3023                        '	196.9875921485980	0.0707624991624
1951	'FASTT 586                         '	199.3212987746510	0.0365084598172
1952	'TYC 299-596-1                     '	199.3546549154370	0.2121495195365
1953	'HE 1305+0031                      '	197.0316175151190	0.2513561709065
1954	'HE 1306+0022                      '	197.3248641771320	0.1034706765687
1955	'TYC 298-361-1                     '	196.9015318480380	0.0797804631585
1956	'TYC 298-902-1                     '	197.4776480099320	0.1982152601895
1957	'MGC 42050                         '	197.5985392350430	0.1128041858080
1958	'TYC 298-969-1                     '	197.3881249893990	0.0034184956379
1959	'TYC 298-598-1                     '	197.4784681224990	0.0139229989820
1960	'TYC 299-777-1                     '	197.9225459956430	0.0293311437980
1961	'TYC 299-827-1                     '	198.6017237443700	0.1359953330289
1962	'TYC 299-808-1                     '	198.3202489787800	0.1086866466725
1963	'TYC 299-785-1                     '	198.6159937629840	0.0562229688779
1964	'TYC 299-783-1                     '	198.6179220567430	0.0451524055344
1965	'[ZHV2014] 972                     '	199.4178731633530	0.2217976361985
1966	'TYC 299-277-1                     '	199.4650705373650	0.1171921403637
1967	'TYC 299-465-1                     '	199.3323515091710	0.1210189249549
1968	'TYC 299-1029-1                    '	199.5227234888680	0.1252978894066
1969	'BD+00 3037                        '	198.6669030180310	-0.0386806383169
1970	'TYC 4958-129-1                    '	198.6293435590300	-0.1559139203694
1971	'HE 1305+0007                      '	197.0160267590290	-0.1465282428538
1972	'V* V465 Vir                       '	199.4213056456650	-0.2569291956438
1973	'2MASX J13150513-1620451           '	198.7712306424820	-16.3459791458785
1974	'NGC 5061                          '	199.521058	-26.837222
1975	'IC 4214                           '	199.427825	-32.101711
1976	'ESO 382-25                        '	198.843108	-34.794192
1977	'ESO 269-56                        '	197.5071559499510	-43.2120800675927
1978	'2MASS J13273359+3537144           '	201.8900018750600	35.6206826261110
1979	'NAME CVn I dSph                   '	202.0146	33.5558
1980	'BD+01 2818                        '	202.0728159228580	0.2797898989800
1981	'TYC 300-807-1                     '	200.4697703526610	0.2260745807941
1982	'TYC 300-54-1                      '	200.6331390204500	0.2707915141895
1983	'TYC 300-20-1                      '	200.3901399046900	0.2851377498434
1984	'TYC 300-640-1                     '	200.3768544891650	0.0890118061190
1985	'UCAC4 451-054724                  '	201.7778293844400	0.0133988499812
1986	'TYC 300-623-1                     '	202.4499997901480	0.0311207166650
1987	'StKM 1-1060                       '	199.9993634861650	-0.1539645273570
1988	'CCDM J13203-0008B                 '	200.0602783251750	-0.1276174649603
1989	'BD+00 3044                        '	199.7684194989600	-0.0939010176241
1990	'TYC 4959-166-1                    '	201.6064248752100	-0.2180068859223
1991	'BD+00 3057                        '	201.8298353088930	-0.1374916002136
1992	'BD+00 3062                        '	202.0010794922520	-0.1317219451995
1993	'TYC 4959-221-1                    '	201.2550351723720	-0.2783852746410
1994	'TYC 4958-128-1                    '	199.8306470870270	-0.2490579988118
1995	'TYC 4958-150-1                    '	199.8240642955030	-0.0737972008378
1996	'TYC 4959-566-1                    '	200.3768287292580	-0.1855912473099
1997	'TYC 4959-941-1                    '	200.1591000418070	-0.1629884486768
1998	'HE 1323+0009                      '	201.5155850663920	-0.1015013080057
1999	'2SLAQ J132414.19-001718.3         '	201.0591442652810	-0.2883874269283
2000	'2QZ J132943.2-000259              '	202.4299410945690	-0.0500663812981
2001	'NGC 5077                          '	199.88195683654	-12.65696541083
2002	'NGC 5170                          '	202.4532053304430	-17.9664968847479
2003	'NGC 5068                          '	199.728363	-21.039100
2004	'NGC 5087                          '	200.104004	-20.611028
2005	'NGC 5084                          '	200.070513	-21.827578
2006	'NGC 5085                          '	200.0746	-24.4403
2007	'NGC 5101                          '	200.442675	-27.430519
2008	'IC 4249                           '	201.7773620666210	-27.9564965664263
2009	'IC 4247                           '	201.6871	-30.3625
2010	'ESO 444-37                        '	201.7487	-30.0742
2011	'NGC 5161                          '	202.307954	-33.173839
2012	'NGC 5102                          '	200.4900388058070	-36.6301071261690
2013	'PN Lo 8                           '	201.4062631530980	-37.6040976983052
2014	'NGC 5121                          '	201.189958	-37.682219
2015	'[BBP2008] AAT116025               '	201.347717	-42.890611
2016	'[BBP2008] AAT105959               '	201.09992	-42.90297
2017	'UGC 8651                          '	204.97396	40.74036
2018	'2MASS J13313929+2926063           '	202.9137106458720	29.4351213980691
2019	'UGC 8578                          '	203.898575	29.217097
2020	'2MASS J13361138+2849083           '	204.0474319307940	28.8189689762960
2021	'UGC 8638                          '	204.830618	24.774380
2022	'BD+00 3081                        '	204.3521274896390	0.0284170354665
2023	'TYC 307-1104-1                    '	203.9500540572100	0.2243802970777
2024	'V* V487 Vir                       '	204.8888542527380	0.0319321226136
2025	'TYC 307-195-1                     '	202.5988906115470	0.1604139913538
2026	'MGC 47181                         '	202.8774318397560	0.1259923744743
2027	'MGC 47581                         '	203.1265866311220	0.0146474296697
2028	'TYC 307-178-1                     '	203.5782696174190	0.1394595043591
2029	'TYC 307-969-1                     '	204.1523062508760	0.1231589250770
2030	'TYC 307-1099-1                    '	204.3429653179340	0.2066391945306
2031	'TYC 307-993-1                     '	204.6559329301920	0.0966736666565
2032	'TYC 307-1000-1                    '	204.7444656217520	0.0344331105679
2033	'BD+00 3068                        '	203.0280408711220	-0.2236935074208
2034	'Wolf 1492                         '	205.0103840794230	-0.0385417558650
2035	'FOCAP QNA1:10                     '	204.6603476523050	-0.1201412607193
2036	'TYC 4966-1255-1                   '	204.7334461025100	-0.0148219748132
2037	'TYC 4966-1346-1                   '	204.7609436947720	-0.1609739854978
2038	'TYC 4966-242-1                    '	203.4146847406190	-0.2628227868018
2039	'V* V478 Vir                       '	203.3477975991550	-0.1998497829435
2040	'PN A66 36                         '	205.1722719719350	-19.8820340154209
2041	'ESO 509-64                        '	203.6637	-23.6806
2042	'ESO 444-84                        '	204.3350	-28.0442
2043	'MCG-05-32-042                     '	203.7838741148170	-30.1175588437885
2044	'IC 4316                           '	205.0754	-28.8947
2045	'2MASX J13380800-3055062           '	204.5335274796820	-30.9183775147105
2046	'M 83                              '	204.253829	-29.865761
2047	'NGC 5253                          '	204.983292	-31.640031
2048	'NGC 5188                          '	202.867887	-34.794472
2049	'ESO 383-35                        '	203.9740362121410	-34.2955942021102
2050	'NGC 5289                          '	206.286117	41.503303
2051	'NGC 5311                          '	207.2336	39.9852
2052	'NGC 5290                          '	206.3298434278870	41.7123585190440
2053	'NGC 5273                          '	205.534942	35.654239
2054	'2MASX J13462802+2109582           '	206.616792	21.166169
2055	'V* WZ Vir                         '	206.3636321874980	0.2037413157935
2056	'2MASS J13441547+0008306           '	206.0644361203610	0.1418704821278
2057	'TYC 308-1347-1                    '	205.6629485512250	0.1044618373062
2058	'2MASS J13463316+0010086           '	206.6381987535870	0.1690447177929
2059	'[ZHV2014] 1224                    '	206.5566089763910	0.1840402832056
2060	'TYC 308-1290-1                    '	206.9749624590160	0.2066860006352
2061	'TYC 308-1383-1                    '	207.0605430411870	0.0496649157879
2062	'TYC 309-713-1                     '	207.5968932398430	0.2265678139282
2063	'2MASS J13494124+0009564           '	207.4218180500930	0.1657384694585
2064	'USNO-B1.0 0900-00226193           '	207.5951248538160	0.0532168811754
2065	'TYC 309-706-1                     '	207.7279760762210	0.0053555828563
2066	'MGC 52389                         '	208.0445354909870	0.0428147630069
2067	'BD+00 3088                        '	205.4542924903350	-0.1280649251264
2068	'HD 119217                         '	205.4820370631660	-0.1291417720757
2069	'TYC 4967-610-1                    '	206.1753693571660	-0.0610636705384
2070	'V* V505 Vir                       '	208.1046003357150	-0.2907604101583
2071	'2MASS J13465134-0004217           '	206.7139023102590	-0.0727348675017
2072	'TYC 4967-685-1                    '	205.4349862862280	-0.2667164611554
2073	'UM 610                            '	206.4384509337600	-0.1115664800110
2074	'NGC 5264                          '	205.402846	-29.913125
2075	'SLSBG 278                         '	206.843625	-30.362258
2076	'HCG 68                            '	208.4204	40.3186
2077	'NGC 5390                          '	208.916762	40.461769
2078	'NGC 5347                          '	208.3241640246770	33.4908302914570
2079	'NGC 5375                          '	209.2333608243280	29.1643475544709
2080	'KISS F1355-4898                   '	209.291387	29.219579
2081	'NGC 5363                          '	209.030183	5.254700
2082	'2MASS J13533116+0455351           '	208.3798557111530	4.9264365690270
2083	'LEDA 2807150                      '	208.638984	4.244351
2084	'TYC 309-645-1                     '	208.4052276793550	0.1003487463463
2085	'BD+00 3109                        '	208.6610850181620	0.2102983781089
2086	'BD+00 3112                        '	209.1252573422850	0.0674133948940
2087	'HD 121893                         '	209.5704210942010	0.0240135088269
2088	'TYC 309-712-1                     '	209.5715810620920	0.0025328431286
2089	'MGC 53520                         '	209.6196863722870	0.2134877670418
2090	'SDSS J140011.35+000509.1          '	210.0473218590180	0.0858758062561
2091	'TYC 309-720-1                     '	208.3558020174470	0.2391959143338
2092	'TYC 309-695-1                     '	208.6439086323800	0.0323855578128
2093	'USNO-B1.0 0902-00226519           '	209.5090592111950	0.2456278476680
2094	'TYC 309-741-1                     '	209.8484183493920	0.2812569856905
2095	'USNO-B1.0 0901-00227966           '	210.0992478511900	0.1714365681095
2096	'USNO-B1.0 0902-00227358           '	210.5518462510290	0.2639917157546
2097	'TYC 316-1177-1                    '	210.4034716634390	0.1804250321050
2098	'HD 122204                         '	210.1321966475240	-0.2169754105415
2099	'G 64-31                           '	209.6816230021080	-0.0799718089256
2100	'TYC 4968-56-1                     '	209.8759005019490	-0.2115259065334
2101	'TYC 4968-91-1                     '	209.8372140952200	-0.1190639803147
2102	'TYC 4975-847-1                    '	210.8846197404690	-0.1685052637366
2103	'2dFGRS TGN337Z054                 '	208.1389846397900	-0.5602315097146
2104	'2QZ J135922.6-020011              '	209.8444602681340	-2.0029687161797
2105	'HE 1351+0000a                     '	208.4645144704000	-0.2342478037944
2106	'USNO-B1.0 0897-00227333           '	208.5385018431490	-0.2167067623722
2107	'USNO-B1.0 0898-00229882           '	209.1311220304950	-0.1641283604472
2108	'USNO-B1.0 0897-00227442           '	208.7092752727470	-0.2628308443380
2109	'USNO-B1.0 0899-00226365           '	209.5982559241130	-0.0741255487984
2110	'2MASS J13591644-0011198           '	209.81850	-0.18883
2111	'USNO-B1.0 0897-00228372           '	210.0186233932880	-0.2452268049469
2112	'USNO-B1.0 0897-00228943           '	210.8242115352550	-0.2033745713297
2113	'USNO-B1.0 0899-00227231           '	210.8735519213730	-0.0423088775717
2114	'ESO 445-76                        '	208.7312	-29.1378
2115	'NGC 5398                          '	210.339812	-33.063783
2116	'LEDA 166185                       '	211.7921	35.0603
2117	'KISS F1405-5196                   '	211.1887	29.7942
2118	'BD+00 3132                        '	211.4649103527500	0.1344650562607
2119	'TYC 317-92-1                      '	212.6378797687920	0.0365113423738
2120	'TYC 316-1090-1                    '	211.1181532412530	0.2174262181337
2121	'TYC 316-1056-1                    '	211.1420493498780	0.2319188661724
2122	'TYC 316-1041-1                    '	211.1084331505770	0.2444476844372
2123	'RAVE J140458.0+000120             '	211.2416555558800	0.0221812293885
2124	'TYC 316-1036-1                    '	211.5091686357740	0.2518714296293
2125	'TYC 316-1120-1                    '	212.1645807582170	0.0523689971307
2126	'TYC 317-147-1                     '	212.5826005496640	0.2758487007583
2127	'TYC 317-78-1                      '	212.7896667898200	0.0531626457706
2128	'TYC 317-3-1                       '	212.8704712361910	0.1457317604588
2129	'TYC 317-139-1                     '	213.4987670287440	0.2680696351331
2130	'TYC 316-1067-1                    '	212.3802023731730	0.0118653128673
2131	'BD+00 3137                        '	212.1555835612970	-0.1062092198170
2132	'BD+00 3150                        '	213.5070771053580	-0.2323902077145
2133	'TYC 4975-820-1                    '	212.0037365867950	-0.1574286249451
2134	'TYC 4975-677-1                    '	212.4280192905740	-0.0687677509133
